corr;corr20d;corr20dPercentile;corrMultiplier;corrPercentile;corrWMetamodel;fnc;fncPercentile;mmc;mmcMultiplier;mmcPercentile;payout;roundNumber;roundOpenTime;roundPayoutFactor;roundResolveTime;roundResolved;selectedStakeValue;username
0.048652794;;;1;0.36482188;0.56435883;0.031230459;0.43352416;0.003629828;1;0.5028626;10.567514821704966;229;09/12/2020 18:00:00;1;10/14/2020 20:00:00;True;202.1228960442934;ecclesiastes_11_nlt
0.02765759;;;1;0.35655478;0.74386513;0.022398246;0.3685877;-0.015957879;1;0.17732742;2.359777137238961;228;09/05/2020 18:00:00;1;10/07/2020 20:00:00;True;201.69530438859505;ecclesiastes_11_nlt
0.03794808;;;1;0.9566879;0.5987645;0.021973904;0.94394904;0.026687115;1;0.9624204;12.488326870785523;227;08/29/2020 18:00:00;1;09/30/2020 20:00:00;True;193.21248752459198;ecclesiastes_11_nlt
0.0016450973;;;1;0.57160884;0.7228314;0.012199093;0.69653;0.0014803228;1;0.5772871;0.6182914989889768;226;08/22/2020 18:00:00;1;09/23/2020 20:00:00;True;197.8266861772146;ecclesiastes_11_nlt
-0.009033635;;;1;0.74743325;0.6474245;-0.006177438;0.5154004;0.011144627;1;0.7604381;0.42759165569838803;225;08/15/2020 18:00:00;1;09/16/2020 20:00:00;True;202.55484162704934;ecclesiastes_11_nlt
0.0049051885;;;1;0.90233546;0.6395889;0.0032401013;0.6709129;0.03043202;1;0.9228592;7.158478186806029;224;08/08/2020 18:00:00;1;09/09/2020 20:00:00;True;201.75911613499977;ecclesiastes_11_nlt
-0.022637611;;;1;0.47602257;0.6066626;0.012237236;0.5923836;-0.008002476;1;0.41607898;-6.10327054006546;223;08/01/2020 18:00:00;1;09/02/2020 20:00:00;True;198.2264902878232;ecclesiastes_11_nlt
-0.030222727;;;1;0.025307303;0.61333376;-0.0019544922;0.23282719;-0.034697853;0;0.031814896;-6.054321620177436;222;07/25/2020 18:00:00;1;08/26/2020 20:00:00;True;200.323467712109;ecclesiastes_11_nlt
0.0016909956;;;1;0.6080178;0.5568778;-0.010455801;0.15812917;0.0027772556;0;0.59094286;0.34082308896134056;221;07/18/2020 18:00:00;1;08/19/2020 20:00:00;True;201.55173112080038;ecclesiastes_11_nlt
0.012249711;;;1;0.8736842;0.6611467;0.010015258;0.45864663;0.017959135;0;0.87669176;2.403059424815323;220;07/11/2020 18:00:00;1;08/12/2020 20:00:00;True;196.17274142404884;ecclesiastes_11_nlt
-0.017997688;;;1;0.26054215;0.7205831;-0.013005523;0.07981928;-0.008054474;0;0.22966868;-3.4282768081880883;219;07/04/2020 18:00:00;1;08/05/2020 20:00:00;True;190.4842913657932;ecclesiastes_11_nlt
-0.013464044;;;1;0.5586371;0.45943063;0.0031571996;0.73058635;-0.0022358475;0;0.38272583;-2.513887277776155;218;06/27/2020 18:00:00;1;07/29/2020 20:00:00;True;186.71116272869855;ecclesiastes_11_nlt
0.02355422;;;1;0.5012616;0.62702405;0.0048749154;0.29100084;0.009100802;0;0.5920942;4.176359957723142;217;06/20/2020 18:00:00;1;07/22/2020 20:00:00;True;177.308340577522;ecclesiastes_11_nlt
0.02593405;;;1;0.5837521;0.5541497;0.010049797;0.30904523;0.017296758;0;0.6959799;4.281091428098072;216;06/13/2020 18:00:00;1;07/15/2020 20:00:00;True;165.07608629209244;ecclesiastes_11_nlt
0.015579521;;;1;0.18430035;0.5871113;-0.0048167757;0.13395904;-0.015084043;0;0.12542662;2.4719674170142802;215;06/06/2020 18:00:00;1;07/08/2020 20:00:00;True;158.66774428053998;ecclesiastes_11_nlt
0.062509015;;;1;0.9447514;0.75552154;0.032458458;0.8830571;0.02701569;1;0.93830574;8.157758285939051;214;05/30/2020 18:00:00;1;07/01/2020 20:00:00;True;156.44466817823624;ecclesiastes_11_nlt
0.07333621;;;1;0.9900398;0.83296996;0.040753342;0.90039843;0.02351542;0;0.93326694;11.11251136105195;213;05/23/2020 18:00:00;1;06/24/2020 20:00:00;True;151.52831092642055;ecclesiastes_11_nlt
0.036394455;;;1;0.5141066;0.71556306;0.026449975;0.6394984;0.0018618681;0;0.49634275;5.27472801881763;212;05/16/2020 18:00:00;1;06/17/2020 20:00:00;True;144.93219747953262;ecclesiastes_11_nlt
0.008534516;;;1;0.18466899;0.645333;0.024135835;0.7293844;-0.025892347;0;0.12659699;1.2069955718904992;211;05/09/2020 18:00:00;1;06/10/2020 20:00:00;True;141.42519648310977;ecclesiastes_11_nlt
0.027634675;;;1;0.27441284;0.6715637;0.011168723;0.4326329;-0.010605547;0;0.17799753;3.7781982167258756;210;05/02/2020 18:00:00;1;06/03/2020 20:00:00;True;136.7194793808015;ecclesiastes_11_nlt
0.041343577;;;1;0.4334601;0.6821961;-0.016849719;0.04816223;0.0017769919;0;0.5285171;5.416790916257098;209;04/25/2020 18:00:00;1;05/27/2020 20:00:00;True;131.01892204570635;ecclesiastes_11_nlt
0.017691437;;;1;0.236671;0.68293154;-0.011909453;0.053315993;-0.014400455;0;0.17295189;2.18896156150067;208;04/18/2020 18:00:00;1;05/20/2020 20:00:00;True;123.73000563249118;ecclesiastes_11_nlt
0.028383559;;;1;0.13746631;0.44041932;0.011799269;0.26684636;-0.017227361;0;0.12533693;3.3599921205951944;207;04/11/2020 18:00:00;1;05/13/2020 20:00:00;True;118.37811020770478;ecclesiastes_11_nlt
0.03466281;;;1;0.19225252;0.6513085;-0.00847534;0.04734577;-0.030220177;0;0.06025825;3.8971560985070646;206;04/04/2020 18:00:00;1;05/06/2020 20:00:00;True;112.43047638148498;ecclesiastes_11_nlt
0.042907257;;;1;0.15294118;0.2765718;0.0019901784;0.12352941;0.015022856;0;0.7014706;4.592300525461564;205;03/28/2020 18:00:00;1;04/29/2020 20:00:00;True;107.02852555285268;ecclesiastes_11_nlt
0.11685094;;;1;0.6211878;0.71503425;0.012352613;0.7126806;0.04391463;0;0.7656501;2.3382032525957928;204;03/21/2020 18:00:00;1;04/22/2020 20:00:00;True;90.47506672664461;ecclesiastes_11_nlt
0.009264857;;;1;0.08169935;0.35540083;-0.029420346;0.004901961;-0.011870798;0;0.10620915;2.10026718840836;203;03/14/2020 18:00:00;1;04/15/2020 20:00:00;True;96.36256296999792;ecclesiastes_11_nlt
-0.012645246;;;1;0.67275745;0.61010265;-0.009575702;0.6694352;0.006000055;0;0.6495017;1.3679664085922598;202;03/07/2020 18:00:00;1;04/08/2020 20:00:00;True;98.56795415112202;ecclesiastes_11_nlt
-0.029590212;;;1;0.055369128;0.23986894;-0.006454839;0.1728188;-0.03303354;0;0.03691275;;201;02/29/2020 18:00:00;1;04/01/2020 20:00:00;True;102.37929127374433;ecclesiastes_11_nlt
-0.019637031;;;1;0.043243244;0.35435238;0.014936469;0.65225226;-0.03637842;0;0.05045045;;200;02/22/2020 18:00:00;1;03/25/2020 20:00:00;True;99.67305857435423;ecclesiastes_11_nlt
-0.027188735;;;1;0.036538463;0.43337536;-0.014360061;0.19038461;-0.034072135;0;0.03269231;;199;02/15/2020 18:00:00;1;03/18/2020 20:00:00;True;121.89326897194448;ecclesiastes_11_nlt
-0.044790436;;;1;0.10810811;0.360069;0.005395864;0.42277992;-0.043667622;0;0.055984557;;198;02/08/2020 18:00:00;1;03/11/2020 20:00:00;True;132.1230167321948;ecclesiastes_11_nlt
-0.05360187;;;1;0.08946322;0.6375209;-0.038091943;0.059642147;-0.050223965;0;0.033797216;;197;02/01/2020 18:00:00;1;03/04/2020 20:00:00;True;129.93406883347905;ecclesiastes_11_nlt
-0.03398601;;;1;0.43643263;0.39635;-0.0028452477;0.23719165;-0.0214919;0;0.25996205;;196;01/25/2020 18:00:00;1;02/26/2020 20:00:00;True;135.784377310535;ecclesiastes_11_nlt
-0.040729072;;;1;0.15517241;0.73551965;0.008594623;0.40421456;-0.025145542;0;0.1532567;;195;01/18/2020 18:00:00;1;02/19/2020 20:00:00;True;148.43739515289462;ecclesiastes_11_nlt
-0.03221243;;;1;0.04859813;0.46421885;-0.009559295;0.041121494;-0.043039903;0;0.056074765;;194;01/11/2020 18:00:00;1;02/12/2020 20:00:00;True;160.65147646361356;ecclesiastes_11_nlt
-0.022213664;;;1;0.046184737;0.7077597;-0.0027775967;0.13253012;-0.04941775;0;0.02811245;;193;01/04/2020 18:00:00;1;02/05/2020 20:00:00;True;137.61767190278718;ecclesiastes_11_nlt
-0.028895214;;;1;0.02834008;0.51724046;0.0185857;0.71862346;-0.048964847;0;0.02631579;;192;12/28/2019 18:00:00;1;01/29/2020 20:00:00;True;138.3276110740338;ecclesiastes_11_nlt
-0.0232113;;;1;0.052941177;0.7503905;-0.0043655573;0.15294118;-0.03503597;0;0.04901961;;191;12/21/2019 18:00:00;1;01/22/2020 20:00:00;True;165.41435474229056;ecclesiastes_11_nlt
